"",timestamps_ns,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.gpsNum,OSD.gpsLevel,OSD.voltageWarning,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.wheelOffset,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.timesCharged,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.goHomeHeight [ft],HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],ISO8601 Timestamp
1556,1719704798.77,155.6,37.6215417795809,-122.49614567274,17.0,105.9,7.8,52,2622.5,25.289296,25.289296,24.382646,24.382646,6.71082,19.685072,5.816044,9.171454,-7.4,-12.0,11.2,11.2,15.6,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1194,1684,751,1024,0,50,7.272,1893,3844,7.272,3.638,3.634,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,320.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,17.22,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:35.600Z
1557,1719704798.8700001,155.7,37.6215496730625,-122.496142937781,16.4,105.9,7.8,51,2625.5,25.447097,25.447097,24.60634,24.60634,6.487126,19.685072,4.921268,9.171454,-7.9,-7.7,11.5,11.5,15.3,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1194,1684,797,1024,0,50,7.272,1893,3844,7.272,3.638,3.634,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,323.4,47.9,393.7,1.0,1.0,328.0,16.4,16.0,17.44,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:35.700Z
1558,1719704798.9699998,155.8,37.6215615269579,-122.496138751263,15.7,105.9,7.8,50,2630.0,25.50504,25.50504,24.60634,24.60634,6.71082,19.685072,4.47388,9.171454,-5.5,-8.4,11.1,11.1,15.6,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1195,1684,870,1024,0,50,7.272,1893,3844,7.272,3.638,3.634,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,327.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,17.44,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:35.800Z
1559,1719704799.08,155.9,37.6215716412073,-122.49613536633,15.0,105.9,7.8,50,2633.8,25.50504,25.50504,24.60634,24.60634,6.71082,19.685072,3.579104,9.171454,-6.1,-9.3,10.8,10.8,14.8,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1195,1684,908,1024,0,50,7.272,1893,3844,7.272,3.638,3.634,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,331.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,17.67,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:35.900Z
1560,1719704799.18,156.0,37.6215800744775,-122.49613244616,14.4,105.9,7.8,49,2637.0,25.289296,25.50504,24.382646,24.60634,6.71082,19.685072,2.908022,9.171454,-6.9,-9.0,11.3,11.3,15.3,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1195,1684,931,1024,0,50,7.272,1893,3844,7.272,3.638,3.634,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,334.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,17.67,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:36.000Z
1561,1719704799.28,156.1,37.6215914515002,-122.496128439559,13.7,105.9,7.8,48,2641.3,25.289296,25.50504,24.382646,24.60634,6.71082,19.685072,2.23694,9.171454,-8.9,-9.4,11.7,11.7,15.5,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1194,1684,938,1024,0,50,7.272,1893,3844,7.272,3.638,3.634,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,338.8,47.9,393.7,1.0,1.0,328.0,16.4,16.0,17.89,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:36.100Z
1562,1719704799.38,156.2,37.6216003212068,-122.496125253051,13.7,105.9,7.8,48,2644.6,25.349574,25.50504,24.382646,24.60634,6.934514,19.685072,1.565858,9.171454,-8.7,-10.0,11.5,11.5,15.8,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1194,1684,940,1024,0,50,7.272,1893,3844,7.272,3.638,3.634,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,342.1,47.9,393.7,1.0,1.0,328.0,16.4,16.0,17.89,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:36.200Z
1563,1719704799.48,156.3,37.6216107991761,-122.496121640416,13.4,105.9,7.8,48,2648.6,25.564808,25.564808,24.60634,24.60634,6.934514,19.685072,0.894776,9.171454,-8.8,-11.1,11.7,11.7,15.2,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1194,1684,944,1024,0,50,7.272,1893,3844,7.272,3.638,3.634,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,345.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,18.11,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:36.300Z
1564,1719704799.58,156.4,37.6216201994873,-122.49611817093,13.4,105.9,7.8,48,2652.2,25.62639,25.62639,24.60634,24.60634,7.158208,19.685072,0.447388,9.171454,-10.4,-13.3,11.8,11.8,16.2,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1194,1684,998,1024,0,50,7.272,1893,3844,7.272,3.638,3.634,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,349.4,47.9,393.7,1.0,1.0,328.0,16.4,16.0,18.34,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:36.400Z
1565,1719704799.68,156.5,37.6216297633252,-122.496114611358,13.1,105.9,7.8,48,2655.8,25.62639,25.62639,24.60634,24.60634,7.158208,19.685072,0.447388,9.171454,-9.9,-14.9,11.9,11.9,16.4,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1193,1684,1018,1024,0,50,7.219,1893,3844,7.219,3.612,3.607,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,353.0,47.9,393.7,1.0,1.0,328.0,16.4,16.0,18.34,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:36.500Z
1566,1719704799.78,156.6,37.6216412652203,-122.496110332444,13.1,105.9,7.8,48,2660.2,25.841256,25.841256,24.830034,24.830034,7.158208,19.685072,0.0,9.171454,-7.9,-14.9,11.0,11.0,16.4,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1193,1684,1024,1024,0,50,7.219,1893,3844,7.219,3.612,3.607,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,357.2,47.9,393.7,1.0,1.0,328.0,16.4,16.0,18.56,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:36.600Z
1567,1719704799.88,156.7,37.62165083927,-122.496106932705,13.1,105.9,7.8,48,2663.8,25.564808,25.841256,24.60634,24.830034,6.934514,19.685072,0.0,9.171454,-7.9,-15.7,11.0,11.0,15.7,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1192,1684,1024,1024,0,50,7.219,1893,3844,7.219,3.612,3.607,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,360.8,47.9,393.7,1.0,1.0,328.0,16.4,16.0,18.56,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:36.700Z
1568,1719704799.99,156.8,37.6216613820057,-122.496103275432,13.1,105.9,7.8,48,2667.8,25.50504,25.841256,24.60634,24.830034,6.71082,19.685072,0.223694,9.171454,-9.2,-13.3,11.6,11.6,15.3,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1192,1684,1024,1024,0,50,7.219,1893,3844,7.219,3.612,3.607,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,364.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,18.79,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:36.800Z
1569,1719704800.09,156.9,37.6216702883789,-122.496100074982,13.1,105.9,7.8,48,2671.2,25.50504,25.841256,24.60634,24.830034,6.71082,19.685072,0.0,9.171454,-9.2,-10.7,11.3,11.3,15.8,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1192,1684,1024,1024,0,50,7.219,1893,3844,7.219,3.612,3.607,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,368.0,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.01,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:36.900Z
1570,1719704800.19,157.0,37.6216817539501,-122.496096179688,13.1,105.9,7.8,48,2675.5,25.447097,25.841256,24.60634,24.830034,6.487126,19.685072,-0.223694,9.171454,-10.0,-10.4,10.8,10.8,15.0,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1193,1684,1024,1024,0,50,7.219,1893,3844,7.219,3.612,3.607,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,372.2,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.01,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:37.000Z
1571,1719704800.29,157.1,37.6216911186227,-122.496093188495,13.1,105.9,7.8,48,2679.0,25.447097,25.841256,24.60634,24.830034,6.487126,19.685072,-0.223694,9.171454,-13.6,-9.4,11.6,11.6,14.1,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1192,1684,1024,1024,0,50,7.219,1893,3844,7.219,3.612,3.607,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,375.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.23,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:37.100Z
1572,1719704800.37,157.2,37.6217015446418,-122.496089779318,13.4,105.9,7.8,48,2683.0,25.447097,25.841256,24.60634,24.830034,6.487126,19.685072,0.0,9.171454,-14.2,-10.1,11.9,11.9,14.5,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1192,1684,1024,1024,0,50,7.219,1893,3844,7.219,3.612,3.607,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,379.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.23,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:37.200Z
1573,1719704800.47,157.3,37.6217107212519,-122.496086800649,13.4,105.9,7.8,48,2686.4,25.663464,25.841256,24.830034,24.830034,6.487126,19.685072,0.0,9.171454,-12.7,-9.8,11.3,11.3,14.4,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1190,1684,1024,1024,0,50,7.219,1893,3844,7.219,3.612,3.607,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,383.0,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.23,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:37.300Z
1574,1719704800.57,157.4,37.6217212757072,-122.496083402603,13.4,105.9,7.8,48,2690.4,25.607834,25.841256,24.830034,24.830034,6.263432,19.685072,0.0,9.171454,-11.9,-8.8,11.4,11.4,14.3,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1190,1684,1024,1024,0,50,7.219,1893,3844,7.219,3.612,3.607,0.013,5.025,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,386.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:37.400Z
1575,1719704800.6899998,157.5,37.6217298816878,-122.496080442159,13.4,105.9,7.8,48,2693.7,25.607834,25.841256,24.830034,24.830034,6.263432,19.685072,0.0,9.171454,-11.4,-8.0,11.6,11.6,15.2,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1191,1684,1024,1024,0,50,7.219,1891,3844,7.219,3.612,3.607,0.013,7.725,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,390.1,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:37.500Z
1576,1719704800.7900002,157.6,37.6217405190029,-122.49607695275,13.4,105.9,7.8,48,2697.7,25.879955,25.879955,25.053728,25.053728,6.487126,19.685072,0.0,9.171454,-11.7,-7.7,11.5,11.5,14.5,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1191,1684,1024,1024,0,50,7.219,1891,3844,7.219,3.612,3.607,0.013,7.725,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,394.0,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:37.600Z
1577,1719704800.8700001,157.7,37.6217510897012,-122.496073229997,13.4,105.9,7.8,48,2701.7,25.879955,25.879955,25.053728,25.053728,6.487126,19.685072,0.0,9.171454,-11.0,-8.3,11.3,11.3,15.5,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1191,1684,1024,1024,0,50,7.219,1891,3844,7.219,3.612,3.607,0.013,7.725,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,398.0,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:37.700Z
1578,1719704800.9699998,157.8,37.6217616906238,-122.496069606925,13.4,105.9,7.8,48,2705.7,25.879955,25.879955,25.053728,25.053728,6.487126,19.685072,0.0,9.171454,-11.0,-9.0,11.3,11.3,15.1,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1191,1684,1024,1024,0,50,7.219,1891,3844,7.219,3.612,3.607,0.013,7.725,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,401.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:37.800Z
1579,1719704801.0700002,157.9,37.6217717539511,-122.496066349302,13.4,105.9,7.8,48,2709.5,25.879955,25.879955,25.053728,25.053728,6.487126,19.685072,0.0,9.171454,-11.5,-8.7,11.4,11.4,14.3,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1190,1684,1024,1024,0,50,7.219,1891,3844,7.219,3.612,3.607,0.013,7.725,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,405.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:37.900Z
1580,1719704801.1699998,158.0,37.6217803168911,-122.496063500576,13.4,105.9,7.8,48,2712.7,25.879955,25.879955,25.053728,25.053728,6.487126,19.685072,0.0,9.171454,-11.0,-8.3,11.5,11.5,14.7,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1190,1684,1024,1024,0,50,7.219,1891,3844,7.219,3.612,3.607,0.013,7.725,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,408.8,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:38.000Z
1581,1719704801.2700002,158.1,37.6217920568113,-122.496059705367,13.4,105.9,7.8,48,2717.1,25.879955,25.879955,25.053728,25.053728,6.487126,19.685072,0.0,9.171454,-10.3,-9.1,11.2,11.2,14.3,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1190,1684,1024,1024,0,50,7.219,1891,3844,7.219,3.612,3.607,0.013,7.725,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,413.2,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:38.100Z
1582,1719704801.37,158.2,37.6218011629666,-122.496056719203,13.1,105.9,7.8,48,2720.5,25.879955,25.879955,25.053728,25.053728,6.487126,19.685072,0.0,9.171454,-11.3,-8.2,11.5,11.5,14.5,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1191,1684,1024,1024,0,50,7.264,1891,3844,7.264,3.632,3.632,0.013,7.725,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,416.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:38.200Z
1583,1719704801.47,158.3,37.621811759503,-122.496053101019,13.1,105.9,7.8,48,2724.6,25.879955,25.879955,25.053728,25.053728,6.487126,19.685072,0.0,9.171454,-12.4,-7.1,12.1,12.1,15.1,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1191,1684,1024,1024,0,50,7.264,1891,3844,7.264,3.632,3.632,0.013,7.725,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,420.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:38.300Z
1584,1719704801.57,158.4,37.6218223833851,-122.496049457494,13.1,105.9,7.8,48,2728.6,26.153071,26.153071,25.277422,25.277422,6.71082,19.685072,0.0,9.171454,-11.3,-9.2,11.3,11.3,15.1,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1191,1684,1024,1024,0,50,7.264,1891,3844,7.264,3.632,3.632,0.013,7.725,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,424.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:38.400Z
1585,1719704801.67,158.5,37.6218326562265,-122.496045977268,13.1,105.9,7.8,48,2732.4,26.153071,26.153071,25.277422,25.277422,6.71082,19.685072,0.0,9.171454,-10.4,-9.8,11.3,11.3,15.0,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1190,1684,1024,1024,0,50,7.264,1888,3844,7.264,3.632,3.632,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,428.3,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:38.500Z
1586,1719704801.77,158.6,37.6218417893164,-122.496042842049,13.1,105.9,7.8,48,2735.9,26.153071,26.153071,25.277422,25.277422,6.71082,19.685072,0.0,9.171454,-10.3,-9.4,11.5,11.5,15.2,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1190,1684,1024,1024,0,50,7.264,1888,3844,7.264,3.632,3.632,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,431.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:38.600Z
1587,1719704801.8700001,158.7,37.6218509498207,-122.496039796829,13.1,105.9,7.8,48,2739.4,26.153071,26.153071,25.277422,25.277422,6.71082,19.685072,0.0,9.171454,-11.7,-9.1,11.7,11.7,14.7,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1191,1684,1024,1024,0,50,7.264,1888,3844,7.264,3.632,3.632,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,435.1,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:38.700Z
1588,1719704801.9699998,158.8,37.6218631748378,-122.496035701943,13.1,105.9,7.8,48,2744.0,26.153071,26.153071,25.277422,25.277422,6.71082,19.685072,0.0,9.171454,-11.5,-8.4,12.0,12.0,14.8,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1191,1684,1024,1024,0,50,7.264,1888,3844,7.264,3.632,3.632,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,439.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:38.800Z
1589,1719704802.0700002,158.9,37.6218737373118,-122.496032318833,13.1,105.9,7.8,48,2747.9,26.369338,26.369338,25.501116,25.501116,6.71082,19.685072,0.0,9.171454,-9.9,-8.6,11.7,11.7,14.2,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1191,1684,1024,1024,0,50,7.264,1888,3844,7.264,3.632,3.632,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,443.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:38.900Z
1590,1719704802.1699998,159.0,37.6218841044585,-122.49602888106,13.1,105.9,7.8,48,2751.9,26.369338,26.369338,25.501116,25.501116,6.71082,19.685072,0.0,9.171454,-9.3,-8.7,11.5,11.5,14.7,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1191,1684,1024,1024,0,50,7.264,1888,3844,7.264,3.632,3.632,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,447.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:39.000Z
1591,1719704802.2700002,159.1,37.6218927923394,-122.496025888471,13.1,105.9,7.8,48,2755.1,26.585728,26.585728,25.72481,25.72481,6.71082,19.685072,0.0,9.171454,-8.3,-8.4,11.5,11.5,15.2,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1191,1684,1024,1024,0,50,7.264,1888,3844,7.264,3.632,3.632,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,450.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:39.100Z
1592,1719704802.37,159.2,37.6219052333816,-122.496021726959,13.1,105.9,7.8,48,2759.8,26.585728,26.585728,25.72481,25.72481,6.71082,19.685072,0.0,9.171454,-7.6,-9.5,11.3,11.3,14.8,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1190,1684,1024,1024,0,50,7.264,1888,3844,7.264,3.632,3.632,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,455.4,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:39.200Z
1593,1719704802.47,159.3,37.6219145907209,-122.496018492265,13.1,105.9,7.8,48,2763.4,26.585728,26.585728,25.72481,25.72481,6.71082,19.685072,0.0,9.171454,-7.1,-10.5,11.0,11.0,15.3,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1190,1684,1024,1024,0,50,7.264,1888,3844,7.264,3.632,3.632,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,458.8,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:39.300Z
1594,1719704802.57,159.4,37.6219255035502,-122.496014907352,13.1,105.9,7.8,48,2767.5,26.530146,26.585728,25.72481,25.72481,6.487126,19.685072,0.0,9.171454,-8.1,-10.3,10.8,10.8,14.5,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1190,1684,1024,1024,0,50,7.264,1888,3844,7.264,3.632,3.632,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,462.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:39.400Z
1595,1719704802.67,159.5,37.6219342420106,-122.496012009002,13.1,105.9,7.8,48,2770.8,26.530146,26.585728,25.72481,25.72481,6.487126,19.685072,0.0,9.171454,-8.9,-7.3,11.3,11.3,14.7,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1190,1684,1024,1024,0,50,7.256,1888,3844,7.256,3.63,3.626,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,466.2,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:39.500Z
1596,1719704802.77,159.6,37.6219461672518,-122.496008133929,13.1,105.9,7.8,48,2775.3,26.530146,26.585728,25.72481,25.72481,6.487126,19.685072,0.0,9.171454,-7.7,-6.8,11.3,11.3,14.4,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1189,1684,1024,1024,0,50,7.256,1888,3844,7.256,3.63,3.626,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,470.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:39.600Z
1597,1719704802.8700001,159.7,37.6219571578008,-122.4960046648,13.1,105.9,7.8,48,2779.4,26.530146,26.585728,25.72481,25.72481,6.487126,19.685072,-0.223694,9.171454,-8.8,-6.4,11.3,11.3,14.0,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1169,1684,1024,1024,0,50,7.256,1888,3844,7.256,3.63,3.626,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,474.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:39.700Z
1598,1719704802.9699998,159.8,37.6219670390283,-122.496001447747,13.1,105.9,7.8,48,2783.1,26.530146,26.585728,25.72481,25.72481,6.487126,19.685072,0.0,9.171454,-9.3,-7.1,11.5,11.5,14.4,26,5,0,-10.7,0.0,-14.0,346.0,100.0,100.0,1077,1684,1024,1024,0,50,7.256,1888,3844,7.256,3.63,3.626,0.013,5.155,85.8,81.5,86.5,2,37.6206638109928,-122.496187093352,478.4,47.9,393.7,1.0,1.0,328.0,16.4,16.0,19.46,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:02:39.800Z
